Domain,Area,Element,Item,Year,Unit,Value
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, horse",2016,hg/An,2570
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, horse",2017,hg/An,2573
Crops and livestock products,Ireland,Production,"Meat, horse",2010,tonnes,2000
Crops and livestock products,Ireland,Production,"Meat, horse",2011,tonnes,3000
Crops and livestock products,Ireland,Production,"Meat, horse",2012,tonnes,4300
Crops and livestock products,Ireland,Production,"Meat, horse",2013,tonnes,4400
Crops and livestock products,Ireland,Production,"Meat, horse",2014,tonnes,3511
Crops and livestock products,Ireland,Production,"Meat, horse",2015,tonnes,3659
Crops and livestock products,Ireland,Production,"Meat, horse",2016,tonnes,3659
Crops and livestock products,Ireland,Production,"Meat, horse",2017,tonnes,3279
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2010,Head,8000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2011,Head,12000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2012,Head,16500
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2013,Head,17000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2014,Head,13586
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2015,Head,14240
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2016,Head,14238
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, horse",2017,Head,12746
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2010,hg/An,806
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2011,hg/An,805
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2012,hg/An,812
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2013,hg/An,824
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2014,hg/An,835
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2015,hg/An,857
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2016,hg/An,852
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2017,hg/An,877
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2018,hg/An,880
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2019,hg/An,880
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, pig",2020,hg/An,903
Crops and livestock products,Ireland,Production,"Meat, pig",2010,tonnes,214300
Crops and livestock products,Ireland,Production,"Meat, pig",2011,tonnes,233800
Crops and livestock products,Ireland,Production,"Meat, pig",2012,tonnes,241400
Crops and livestock products,Ireland,Production,"Meat, pig",2013,tonnes,239300
Crops and livestock products,Ireland,Production,"Meat, pig",2014,tonnes,254100
Crops and livestock products,Ireland,Production,"Meat, pig",2015,tonnes,276400
Crops and livestock products,Ireland,Production,"Meat, pig",2016,tonnes,282700
Crops and livestock products,Ireland,Production,"Meat, pig",2017,tonnes,294200
Crops and livestock products,Ireland,Production,"Meat, pig",2018,tonnes,303270
Crops and livestock products,Ireland,Production,"Meat, pig",2019,tonnes,304370
Crops and livestock products,Ireland,Production,"Meat, pig",2020,tonnes,320130
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2010,Head,2657300
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2011,Head,2905000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2012,Head,2972300
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2013,Head,2903700
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2014,Head,3042800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2015,Head,3226000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2016,Head,3316600
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2017,Head,3355100
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2018,Head,3446690
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2019,Head,3457210
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, pig",2020,Head,3546350
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2010,hg/An,200
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2011,hg/An,200
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2012,hg/An,199
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2013,hg/An,200
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2014,hg/An,203
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2015,hg/An,206
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2016,hg/An,211
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2017,hg/An,211
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2018,hg/An,212
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2019,hg/An,217
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, sheep",2020,hg/An,213
Crops and livestock products,Ireland,Production,"Meat, sheep",2010,tonnes,47700
Crops and livestock products,Ireland,Production,"Meat, sheep",2011,tonnes,48300
Crops and livestock products,Ireland,Production,"Meat, sheep",2012,tonnes,53600
Crops and livestock products,Ireland,Production,"Meat, sheep",2013,tonnes,57600
Crops and livestock products,Ireland,Production,"Meat, sheep",2014,tonnes,57700
Crops and livestock products,Ireland,Production,"Meat, sheep",2015,tonnes,58400
Crops and livestock products,Ireland,Production,"Meat, sheep",2016,tonnes,61000
Crops and livestock products,Ireland,Production,"Meat, sheep",2017,tonnes,67100
Crops and livestock products,Ireland,Production,"Meat, sheep",2018,tonnes,68410
Crops and livestock products,Ireland,Production,"Meat, sheep",2019,tonnes,66040
Crops and livestock products,Ireland,Production,"Meat, sheep",2020,tonnes,66230
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2010,Head,2382900
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2011,Head,2410000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2012,Head,2690800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2013,Head,2874100
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2014,Head,2836800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2015,Head,2832800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2016,Head,2892200
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2017,Head,3183200
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2018,Head,3224300
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2019,Head,3050200
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, sheep",2020,Head,3111670
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2010,0.1g/An,70270
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2011,0.1g/An,70000
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2012,0.1g/An,70000
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2013,0.1g/An,70236
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2014,0.1g/An,70156
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2015,0.1g/An,70081
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2016,0.1g/An,69986
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2017,0.1g/An,31158
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2018,0.1g/An,100000
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2019,0.1g/An,100000
Crops and livestock products,Ireland,Yield/Carcass Weight,"Meat, turkey",2020,0.1g/An,98618
Crops and livestock products,Ireland,Production,"Meat, turkey",2010,tonnes,26000
Crops and livestock products,Ireland,Production,"Meat, turkey",2011,tonnes,28000
Crops and livestock products,Ireland,Production,"Meat, turkey",2012,tonnes,28000
Crops and livestock products,Ireland,Production,"Meat, turkey",2013,tonnes,27645
Crops and livestock products,Ireland,Production,"Meat, turkey",2014,tonnes,28336
Crops and livestock products,Ireland,Production,"Meat, turkey",2015,tonnes,28418
Crops and livestock products,Ireland,Production,"Meat, turkey",2016,tonnes,29212
Crops and livestock products,Ireland,Production,"Meat, turkey",2017,tonnes,13080
Crops and livestock products,Ireland,Production,"Meat, turkey",2018,tonnes,13520
Crops and livestock products,Ireland,Production,"Meat, turkey",2019,tonnes,12990
Crops and livestock products,Ireland,Production,"Meat, turkey",2020,tonnes,13560
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2010,1000 Head,3700
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2011,1000 Head,4000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2012,1000 Head,4000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2013,1000 Head,3936
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2014,1000 Head,4039
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2015,1000 Head,4055
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2016,1000 Head,4174
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2017,1000 Head,4198
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2018,1000 Head,1352
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2019,1000 Head,1299
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Meat, turkey",2020,1000 Head,1375
Crops and livestock products,Ireland,Area harvested,"Melons, other (inc.cantaloupes)",2018,ha,0
Crops and livestock products,Ireland,Area harvested,"Melons, other (inc.cantaloupes)",2019,ha,0
Crops and livestock products,Ireland,Area harvested,"Melons, other (inc.cantaloupes)",2020,ha,0
Crops and livestock products,Ireland,Production,"Melons, other (inc.cantaloupes)",2018,tonnes,0
Crops and livestock products,Ireland,Production,"Melons, other (inc.cantaloupes)",2019,tonnes,0
Crops and livestock products,Ireland,Production,"Melons, other (inc.cantaloupes)",2020,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2010,tonnes,2847542
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2011,tonnes,3059042
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2012,tonnes,3050112
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2013,tonnes,3187540
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2014,tonnes,3417687
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2015,tonnes,3899894
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2016,tonnes,4142099
Crops and livestock products,Ireland,Production,"Milk, skimmed cow",2017,tonnes,4706000
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2010,tonnes,60300
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2011,tonnes,66500
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2012,tonnes,52300
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2013,tonnes,49500
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2014,tonnes,70600
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2015,tonnes,99100
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2016,tonnes,117700
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2017,tonnes,119800
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2018,tonnes,133800
Crops and livestock products,Ireland,Production,"Milk, skimmed dried",2019,tonnes,134300
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2010,tonnes,600
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2011,tonnes,600
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2012,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2013,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2014,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2015,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2016,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole condensed",2017,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole dried",2010,tonnes,58000
Crops and livestock products,Ireland,Production,"Milk, whole dried",2011,tonnes,66000
Crops and livestock products,Ireland,Production,"Milk, whole dried",2012,tonnes,40000
Crops and livestock products,Ireland,Production,"Milk, whole dried",2013,tonnes,40000
Crops and livestock products,Ireland,Production,"Milk, whole dried",2014,tonnes,47905
Crops and livestock products,Ireland,Production,"Milk, whole dried",2015,tonnes,47361
Crops and livestock products,Ireland,Production,"Milk, whole dried",2016,tonnes,50252
Crops and livestock products,Ireland,Production,"Milk, whole dried",2017,tonnes,57170
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2010,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2011,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2012,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2013,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2014,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2015,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2016,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole evaporated",2017,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh buffalo",2018,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh buffalo",2019,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh buffalo",2020,tonnes,0
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2010,hg/An,49748
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2011,hg/An,49572
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2012,hg/An,47228
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2013,hg/An,48003
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2014,hg/An,47425
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2015,hg/An,50819
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2016,hg/An,49012
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2017,hg/An,52197
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2018,hg/An,57200
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2019,hg/An,57828
Crops and livestock products,Ireland,Yield,"Milk, whole fresh cow",2020,hg/An,58799
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2010,tonnes,5327000
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2011,tonnes,5536680
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2012,tonnes,5387770
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2013,tonnes,5583670
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2014,tonnes,5816220
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2015,tonnes,6585120
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2016,tonnes,6851430
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2017,tonnes,7478160
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2018,tonnes,7831250
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2019,tonnes,8244870
Crops and livestock products,Ireland,Production,"Milk, whole fresh cow",2020,tonnes,8561470
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2010,Head,1070800
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2011,Head,1116900
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2012,Head,1140800
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2013,Head,1163200
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2014,Head,1226400
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2015,Head,1295800
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2016,Head,1397900
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2017,Head,1432687
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2018,Head,1369100
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2019,Head,1425760
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh cow",2020,Head,1456050
Crops and livestock products,Ireland,Production,"Milk, whole fresh goat",2018,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh goat",2019,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh goat",2020,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh sheep",2018,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh sheep",2019,tonnes,0
Crops and livestock products,Ireland,Production,"Milk, whole fresh sheep",2020,tonnes,0
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh sheep",2018,Head,0
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh sheep",2019,Head,0
Crops and livestock products,Ireland,Milk Animals,"Milk, whole fresh sheep",2020,Head,0
Crops and livestock products,Ireland,Production,Molasses,2010,tonnes,
Crops and livestock products,Ireland,Production,Molasses,2011,tonnes,
Crops and livestock products,Ireland,Production,Molasses,2012,tonnes,
Crops and livestock products,Ireland,Production,Molasses,2013,tonnes,
Crops and livestock products,Ireland,Production,Molasses,2014,tonnes,3250
Crops and livestock products,Ireland,Production,Molasses,2015,tonnes,2980
Crops and livestock products,Ireland,Production,Molasses,2016,tonnes,2755
Crops and livestock products,Ireland,Production,Molasses,2017,tonnes,2890
Crops and livestock products,Ireland,Stocks,Mules,2010,Head,1000
Crops and livestock products,Ireland,Stocks,Mules,2011,Head,1000
Crops and livestock products,Ireland,Stocks,Mules,2012,Head,1200
Crops and livestock products,Ireland,Stocks,Mules,2013,Head,1200
Crops and livestock products,Ireland,Stocks,Mules,2014,Head,1200
Crops and livestock products,Ireland,Stocks,Mules,2015,Head,1200
Crops and livestock products,Ireland,Stocks,Mules,2016,Head,1200
Crops and livestock products,Ireland,Stocks,Mules,2017,Head,1187
Crops and livestock products,Ireland,Stocks,Mules,2018,Head,
Crops and livestock products,Ireland,Area harvested,Mushrooms and truffles,2017,ha,222
Crops and livestock products,Ireland,Area harvested,Mushrooms and truffles,2018,ha,220
Crops and livestock products,Ireland,Area harvested,Mushrooms and truffles,2019,ha,230
Crops and livestock products,Ireland,Area harvested,Mushrooms and truffles,2020,ha,230
Crops and livestock products,Ireland,Yield,Mushrooms and truffles,2017,hg/ha,2997297
Crops and livestock products,Ireland,Yield,Mushrooms and truffles,2018,hg/ha,2968636
Crops and livestock products,Ireland,Yield,Mushrooms and truffles,2019,hg/ha,2969130
Crops and livestock products,Ireland,Yield,Mushrooms and truffles,2020,hg/ha,3011304
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2010,tonnes,54500
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2011,tonnes,57700
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2012,tonnes,69600
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2013,tonnes,67700
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2014,tonnes,69600
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2015,tonnes,72200
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2016,tonnes,70000
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2017,tonnes,66540
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2018,tonnes,65310
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2019,tonnes,68290
Crops and livestock products,Ireland,Production,Mushrooms and truffles,2020,tonnes,69260
Crops and livestock products,Ireland,Area harvested,Nuts nes,2018,ha,0
Crops and livestock products,Ireland,Area harvested,Nuts nes,2019,ha,0
Crops and livestock products,Ireland,Area harvested,Nuts nes,2020,ha,0
Crops and livestock products,Ireland,Production,Nuts nes,2018,tonnes,0
Crops and livestock products,Ireland,Production,Nuts nes,2019,tonnes,0
Crops and livestock products,Ireland,Production,Nuts nes,2020,tonnes,0
Crops and livestock products,Ireland,Area harvested,Oats,2010,ha,19700
Crops and livestock products,Ireland,Area harvested,Oats,2011,ha,21400
Crops and livestock products,Ireland,Area harvested,Oats,2012,ha,23700
Crops and livestock products,Ireland,Area harvested,Oats,2013,ha,26700
Crops and livestock products,Ireland,Area harvested,Oats,2014,ha,18600
Crops and livestock products,Ireland,Area harvested,Oats,2015,ha,23400
Crops and livestock products,Ireland,Area harvested,Oats,2016,ha,23200
Crops and livestock products,Ireland,Area harvested,Oats,2017,ha,24443
Crops and livestock products,Ireland,Area harvested,Oats,2018,ha,17780
Crops and livestock products,Ireland,Area harvested,Oats,2019,ha,23820
Crops and livestock products,Ireland,Area harvested,Oats,2020,ha,25440
Crops and livestock products,Ireland,Yield,Oats,2010,hg/ha,75178
Crops and livestock products,Ireland,Yield,Oats,2011,hg/ha,78551
Crops and livestock products,Ireland,Yield,Oats,2012,hg/ha,66034
Crops and livestock products,Ireland,Yield,Oats,2013,hg/ha,72097
Crops and livestock products,Ireland,Yield,Oats,2014,hg/ha,80484
Crops and livestock products,Ireland,Yield,Oats,2015,hg/ha,84487
Crops and livestock products,Ireland,Yield,Oats,2016,hg/ha,79009
Crops and livestock products,Ireland,Yield,Oats,2017,hg/ha,83889
Crops and livestock products,Ireland,Yield,Oats,2018,hg/ha,66288
Crops and livestock products,Ireland,Yield,Oats,2019,hg/ha,81037
Crops and livestock products,Ireland,Yield,Oats,2020,hg/ha,70857
Crops and livestock products,Ireland,Production,Oats,2010,tonnes,148100
Crops and livestock products,Ireland,Production,Oats,2011,tonnes,168100
Crops and livestock products,Ireland,Production,Oats,2012,tonnes,156500
Crops and livestock products,Ireland,Production,Oats,2013,tonnes,192500
Crops and livestock products,Ireland,Production,Oats,2014,tonnes,149700
Crops and livestock products,Ireland,Production,Oats,2015,tonnes,197700
Crops and livestock products,Ireland,Production,Oats,2016,tonnes,183300
Crops and livestock products,Ireland,Production,Oats,2017,tonnes,205049
Crops and livestock products,Ireland,Production,Oats,2018,tonnes,117860
Crops and livestock products,Ireland,Production,Oats,2019,tonnes,193030
Crops and livestock products,Ireland,Production,Oats,2020,tonnes,180260
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2010,tonnes,75263
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2011,tonnes,73648
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2012,tonnes,66688
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2013,tonnes,69677
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2014,tonnes,78360
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2015,tonnes,75937
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2016,tonnes,79208
Crops and livestock products,Ireland,Production,"Offals, edible, cattle",2017,tonnes,83058
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2010,Head,1716600
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2011,Head,1642400
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2012,Head,1483800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2013,Head,1588700
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2014,Head,1748700
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2015,Head,1664900
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2016,Head,1744200
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2017,Head,1851600
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2018,Head,1896040
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2019,Head,1852510
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, cattle",2020,Head,1881890
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, goats",2018,Head,0
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, goats",2019,Head,0
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, edible, goats",2020,Head,0
Crops and livestock products,Ireland,Production,"Offals, horses",2010,tonnes,246
Crops and livestock products,Ireland,Production,"Offals, horses",2011,tonnes,369
Crops and livestock products,Ireland,Production,"Offals, horses",2012,tonnes,529
Crops and livestock products,Ireland,Production,"Offals, horses",2013,tonnes,541
Crops and livestock products,Ireland,Production,"Offals, horses",2014,tonnes,432
Crops and livestock products,Ireland,Production,"Offals, horses",2015,tonnes,450
Crops and livestock products,Ireland,Production,"Offals, horses",2016,tonnes,450
Crops and livestock products,Ireland,Production,"Offals, horses",2017,tonnes,403
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2010,Head,8000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2011,Head,12000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2012,Head,16500
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2013,Head,17000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2014,Head,13586
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2015,Head,14240
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2016,Head,14238
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, horses",2017,Head,12746
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2010,tonnes,15430
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2011,tonnes,16834
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2012,tonnes,17381
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2013,tonnes,17230
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2014,tonnes,18295
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2015,tonnes,19901
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2016,tonnes,20354
Crops and livestock products,Ireland,Production,"Offals, pigs, edible",2017,tonnes,21182
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2010,Head,2657300
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2011,Head,2905000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2012,Head,2972300
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2013,Head,2903700
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2014,Head,3042800
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2015,Head,3226000
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2016,Head,3316600
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2017,Head,3355100
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2018,Head,3446690
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2019,Head,3457210
Crops and livestock products,Ireland,Producing Animals/Slaughtered,"Offals, pigs, edible",2020,Head,3546350
